,title,link
300,"The pharmacy of the future? Personalized pills, 3D printed at home",https://www.ted.com/talks/daniel_kraft_the_pharmacy_of_the_future_personalized_pills_3d_printed_at_home?language=en
301,5 transformational policies for a prosperous and sustainable world,https://www.ted.com/talks/johan_rockstrom_5_transformational_policies_for_a_prosperous_and_sustainable_world?language=en
302,Let's protect the oceans like national parks,https://www.ted.com/talks/david_lang_let_s_protect_the_oceans_like_national_parks?language=en
303,How whistle-blowers shape history,https://www.ted.com/talks/kelly_richmond_pope_how_whistle_blowers_shape_history?language=en
304,What baby boomers can learn from millennials at work — and vice versa,https://www.ted.com/talks/chip_conley_what_baby_boomers_can_learn_from_millennials_at_work_and_vice_versa?language=en
305,What Americans agree on when it comes to health,https://www.ted.com/talks/rebecca_onie_what_americans_agree_on_when_it_comes_to_health?language=en
306,The secrets of spider venom,https://www.ted.com/talks/michel_dugon_the_secrets_of_spider_venom?language=en
307,Why being respectful to your coworkers is good for business,https://www.ted.com/talks/christine_porath_why_being_respectful_to_your_coworkers_is_good_for_business?language=en
308,What doctors should know about gender identity,https://www.ted.com/talks/kristie_overstreet_what_doctors_should_know_about_gender_identity?language=en
309,What playing Monopoly with real money taught me about my kids—and humanity,https://www.ted.com/talks/adam_carroll_what_playing_monopoly_with_real_money_taught_me_about_my_kids_and_humanity?language=en
310,Why I defend women's inheritance rights,https://www.ted.com/talks/leila_seth_why_i_defend_women_s_inheritance_rights?language=en
311,¿Por qué nos emociona la música?,https://www.ted.com/talks/paolo_bortolameolli_por_que_nos_emociona_la_musica?language=en
312,Why museums are returning cultural treasures,https://www.ted.com/talks/chip_colwell_why_museums_are_returning_cultural_treasures?language=en
313,Why we choke under pressure — and how to avoid it,https://www.ted.com/talks/sian_leah_beilock_why_we_choke_under_pressure_and_how_to_avoid_it?language=en
314,"""Rebelosis"" / ""Rebel Rock"" / ""Rebel on That Level""",https://www.ted.com/talks/the_soul_rebels_rebelosis_rebel_rock_rebel_on_that_level?language=en
315,How to create a world where no one dies waiting for a transplant,https://www.ted.com/talks/luhan_yang_how_to_create_a_world_where_no_one_dies_waiting_for_a_transplant?language=en
316,What I learned investigating Nixon,https://www.ted.com/talks/bob_woodward_what_i_learned_investigating_nixon?language=en
317,Why some anger can be good for you,https://www.ted.com/talks/ryan_martin_why_some_anger_can_be_good_for_you?language=en
318,3 ways businesses can fight sex trafficking,https://www.ted.com/talks/nikki_clifton_3_ways_businesses_can_fight_sex_trafficking?language=en
319,Why we need to make education more accessible to the deaf,https://www.ted.com/talks/nyle_dimarco_why_we_need_to_make_education_more_accessible_to_the_deaf?language=en
320,What commercialization is doing to cannabis,https://www.ted.com/talks/ben_cort_what_commercialization_is_doing_to_cannabis?language=en
321,America's most invisible communities — mobile home parks,https://www.ted.com/talks/esther_sullivan_america_s_most_invisible_communities_mobile_home_parks?language=en
322,How data is helping us unravel the mysteries of the brain,https://www.ted.com/talks/steve_mccarroll_how_data_is_helping_us_unravel_the_mysteries_of_the_brain?language=en
323,Let's get honest about our money problems,https://www.ted.com/talks/tammy_lally_let_s_get_honest_about_our_money_problems?language=en
324,How China is (and isn't) fighting pollution and climate change,https://www.ted.com/talks/angel_hsu_how_china_is_and_isn_t_fighting_pollution_and_climate_change?language=en
325,How we can use light to see deep inside our bodies and brains,https://www.ted.com/talks/mary_lou_jepsen_how_we_can_use_light_to_see_deep_inside_our_bodies_and_brains?language=en
326,Don't fail fast — fail mindfully,https://www.ted.com/talks/leticia_gasca_don_t_fail_fast_fail_mindfully?language=en
327,Una nueva manera de hablar del fracaso en los negocios,https://www.ted.com/talks/leticia_gasca_una_nueva_manera_de_hablar_del_fracaso_en_los_negocios?language=en
328,How women in rural India turned courage into capital,https://www.ted.com/talks/chetna_gala_sinha_how_women_in_rural_india_turned_courage_into_capital?language=en
329,How urban spaces can preserve history and build community,https://www.ted.com/talks/walter_hood_how_urban_spaces_can_preserve_history_and_build_community?language=en
330,What a scrapyard in Ghana can teach us about innovation,https://www.ted.com/talks/dk_osseo_asare_what_a_scrapyard_in_ghana_can_teach_us_about_innovation?language=en
331,Why I fight for the education of refugee girls (like me),https://www.ted.com/talks/mary_maker_why_i_fight_for_the_education_of_refugee_girls_like_me?language=en
332,How teachers can help kids find their political voices,https://www.ted.com/talks/sydney_chaffee_how_teachers_can_help_kids_find_their_political_voices?language=en
333,How AI can save our humanity,https://www.ted.com/talks/kai_fu_lee_how_ai_can_save_our_humanity?language=en
334,You are fluent in this language (and don't even know it),https://www.ted.com/talks/christoph_niemann_you_are_fluent_in_this_language_and_don_t_even_know_it?language=en
335,You may be accidentally investing in cigarette companies,https://www.ted.com/talks/bronwyn_king_you_may_be_accidentally_investing_in_cigarette_companies?language=en
336,What archaeology and DNA can teach us about prehistoric migration,https://www.ted.com/talks/ian_barnes_what_archaeology_and_dna_can_teach_us_about_prehistoric_migration?language=en
337,Where are all the aliens?,https://www.ted.com/talks/stephen_webb_where_are_all_the_aliens?language=en
338,El valor de nuestra diversidad interna,https://www.ted.com/talks/rebeca_hwang_el_valor_de_nuestra_diversidad_interna?language=en
339,The genius behind some of the world's most famous buildings,https://www.ted.com/talks/renzo_piano_the_genius_behind_some_of_the_world_s_most_famous_buildings?language=en
340,A new way to monitor vital signs (that can see through walls),https://www.ted.com/talks/dina_katabi_a_new_way_to_monitor_vital_signs_that_can_see_through_walls?language=en
341,How to build synthetic DNA and send it across the internet,https://www.ted.com/talks/dan_gibson_how_to_build_synthetic_dna_and_send_it_across_the_internet?language=en
342,The rapid growth of the Chinese internet — and where it's headed,https://www.ted.com/talks/gary_liu_the_rapid_growth_of_the_chinese_internet_and_where_it_s_headed?language=en
343,A crash course in organic chemistry,https://www.ted.com/talks/jakob_magolan_a_crash_course_in_organic_chemistry?language=en
344,A new way to remove CO2 from the atmosphere,https://www.ted.com/talks/jennifer_wilcox_a_new_way_to_remove_co2_from_the_atmosphere?language=en
345,Why teens confess to crimes they didn't commit,https://www.ted.com/talks/lindsay_malloy_why_teens_confess_to_crimes_they_didn_t_commit?language=en
346,How do you define yourself?,https://www.ted.com/talks/lizzie_velasquez_how_do_you_define_yourself?language=en
347,"The keys to a happier, healthier sex life",https://www.ted.com/talks/emily_nagoski_the_keys_to_a_happier_healthier_sex_life?language=en
348,The tiny creature that secretly powers the planet,https://www.ted.com/talks/penny_chisholm_the_tiny_creature_that_secretly_powers_the_planet?language=en
349,The agony of opioid withdrawal — and what doctors should tell patients about it,https://www.ted.com/talks/travis_rieder_the_agony_of_opioid_withdrawal_and_what_doctors_should_tell_patients_about_it?language=en
350,"The story of 'Oumuamua, the first visitor from another star system",https://www.ted.com/talks/karen_j_meech_the_story_of_oumuamua_the_first_visitor_from_another_star_system?language=en
351,Bridges should be beautiful,https://www.ted.com/talks/ian_firth_bridges_should_be_beautiful?language=en
352,How we can design timeless cities for our collective future,https://www.ted.com/talks/vishaan_chakrabarti_how_we_can_design_timeless_cities_for_our_collective_future?language=en
353,The nightmare videos of children's YouTube — and what's wrong with the internet today,https://www.ted.com/talks/james_bridle_the_nightmare_videos_of_children_s_youtube_and_what_s_wrong_with_the_internet_today?language=en
354,Why you should love gross science,https://www.ted.com/talks/anna_rothschild_why_you_should_love_gross_science?language=en
355,Technology that knows what you're feeling,https://www.ted.com/talks/poppy_crum_technology_that_knows_what_you_re_feeling?language=en
356,The surprising science of alpha males,https://www.ted.com/talks/frans_de_waal_the_surprising_science_of_alpha_males?language=en
357,Can home cooking change the world?,https://www.ted.com/talks/gaston_acurio_can_home_cooking_change_the_world?language=en
358,"How to get empowered, not overpowered, by AI",https://www.ted.com/talks/max_tegmark_how_to_get_empowered_not_overpowered_by_ai?language=en
359,What we'll learn about the brain in the next century,https://www.ted.com/talks/sam_rodriques_what_we_ll_learn_about_the_brain_in_the_next_century?language=en
360,The journey through loss and grief,https://www.ted.com/talks/jason_b_rosenthal_the_journey_through_loss_and_grief?language=en
361,Why we should take laughter more seriously,https://www.ted.com/talks/sophie_scott_why_we_should_take_laughter_more_seriously?language=en
362,Por qué necesitamos proteger el alta mar,https://www.ted.com/talks/enric_sala_por_que_necesitamos_proteger_el_alta_mar?language=en
363,Let's turn the high seas into the world's largest nature reserve,https://www.ted.com/talks/enric_sala_let_s_turn_the_high_seas_into_the_world_s_largest_nature_reserve?language=en
364,How technology can fight extremism and online harassment,https://www.ted.com/talks/yasmin_green_how_technology_can_fight_extremism_and_online_harassment?language=en
365,The critical role librarians play in the opioid crisis,https://www.ted.com/talks/chera_kowalski_the_critical_role_librarians_play_in_the_opioid_crisis?language=en
366,Why theater is essential to democracy,https://www.ted.com/talks/oskar_eustis_why_theater_is_essential_to_democracy?language=en
367,How we can turn the cold of outer space into a renewable resource,https://www.ted.com/talks/aaswath_raman_how_we_can_turn_the_cold_of_outer_space_into_a_renewable_resource?language=en
368,How we'll become cyborgs and extend human potential,https://www.ted.com/talks/hugh_herr_how_we_ll_become_cyborgs_and_extend_human_potential?language=en
369,How to start a conversation about suicide,https://www.ted.com/talks/jeremy_forbes_how_to_start_a_conversation_about_suicide?language=en
370,How data brokers sell your identity,https://www.ted.com/talks/madhumita_murgia_how_data_brokers_sell_your_identity?language=en
371,Do we really own our bodies?,https://www.ted.com/talks/gaspard_koenig_do_we_really_own_our_bodies?language=en
372,How to turn a group of strangers into a team,https://www.ted.com/talks/amy_edmondson_how_to_turn_a_group_of_strangers_into_a_team?language=en
373,How I made friends with reality,https://www.ted.com/talks/emily_levine_how_i_made_friends_with_reality?language=en
374,The shocking danger of mountaintop removal — and why it must end,https://www.ted.com/talks/michael_hendryx_the_shocking_danger_of_mountaintop_removal_and_why_it_must_end?language=en
375,Where joy hides and how to find it,https://www.ted.com/talks/ingrid_fetell_lee_where_joy_hides_and_how_to_find_it?language=en
376,"Scientists must be free to learn, to speak and to challenge",https://www.ted.com/talks/kirsty_duncan_scientists_must_be_free_to_learn_to_speak_and_to_challenge?language=en
377,Why forgiveness is worth it,https://www.ted.com/talks/sarah_montana_why_forgiveness_is_worth_it?language=en
378,"A healthy economy should be designed to thrive, not grow",https://www.ted.com/talks/kate_raworth_a_healthy_economy_should_be_designed_to_thrive_not_grow?language=en
379,The truth about unwanted arousal,https://www.ted.com/talks/emily_nagoski_the_truth_about_unwanted_arousal?language=en
380,What it's like to be a transgender dad,https://www.ted.com/talks/lb_hannahs_what_it_s_like_to_be_a_transgender_dad?language=en
381,What it takes to be racially literate,https://www.ted.com/talks/priya_vulchi_and_winona_guo_what_it_takes_to_be_racially_literate?language=en
382,How to build (and rebuild) trust,https://www.ted.com/talks/frances_frei_how_to_build_and_rebuild_trust?language=en
383,Why you don't like the sound of your own voice,https://www.ted.com/talks/rebecca_kleinberger_why_you_don_t_like_the_sound_of_your_own_voice?language=en
384,War and what comes after,https://www.ted.com/talks/clemantine_wamariya_war_and_what_comes_after?language=en
385,A Parkland teacher's homework for us all,https://www.ted.com/talks/diane_wolk_rogers_a_parkland_teacher_s_homework_for_us_all?language=en
386,"The ""dead zone"" of the Gulf of Mexico",https://www.ted.com/talks/nancy_rabalais_the_dead_zone_of_the_gulf_of_mexico?language=en
387,The harm reduction model of drug addiction treatment,https://www.ted.com/talks/mark_tyndall_the_harm_reduction_model_of_drug_addiction_treatment?language=en
388,What if we ended the injustice of bail?,https://www.ted.com/talks/robin_steinberg_what_if_we_ended_the_injustice_of_bail?language=en
389,How we need to remake the internet,https://www.ted.com/talks/jaron_lanier_how_we_need_to_remake_the_internet?language=en
390,How language shapes the way we think,https://www.ted.com/talks/lera_boroditsky_how_language_shapes_the_way_we_think?language=en
391,How I use the drum to tell my story,https://www.ted.com/talks/kasiva_mutua_how_i_use_the_drum_to_tell_my_story?language=en
392,My $500 house in Detroit — and the neighbors who helped me rebuild it,https://www.ted.com/talks/drew_philp_my_500_house_in_detroit_and_the_neighbors_who_helped_me_rebuild_it?language=en
393,Our fight for disability rights — and why we're not done yet,https://www.ted.com/talks/judith_heumann_our_fight_for_disability_rights_and_why_we_re_not_done_yet?language=en
394,The role of faith and belief in modern Africa,https://www.ted.com/talks/ndidi_nwuneli_the_role_of_faith_and_belief_in_modern_africa?language=en
395,Why people believe they can't draw,https://www.ted.com/talks/graham_shaw_why_people_believe_they_can_t_draw?language=en
396,My philosophy for a happy life,https://www.ted.com/talks/sam_berns_my_philosophy_for_a_happy_life?language=en
397,Why you should quit social media,https://www.ted.com/talks/cal_newport_why_you_should_quit_social_media?language=en
398,What makes you special?,https://www.ted.com/talks/mariana_atencio_what_makes_you_special?language=en
399,The rhythm of Afrobeat,https://www.ted.com/talks/sauti_sol_the_rhythm_of_afrobeat?language=en
400,The human stories behind mass incarceration,https://www.ted.com/talks/eve_abrams_the_human_stories_behind_mass_incarceration?language=en
401,Need a new idea? Start at the edge of what is known,https://www.ted.com/talks/vittorio_loreto_need_a_new_idea_start_at_the_edge_of_what_is_known?language=en
402,"For survivors of Ebola, the crisis isn't over",https://www.ted.com/talks/soka_moses_for_survivors_of_ebola_the_crisis_isn_t_over?language=en
403,What if gentrification was about healing communities instead of displacing them?,https://www.ted.com/talks/liz_ogbu_what_if_gentrification_was_about_healing_communities_instead_of_displacing_them?language=en
404,What we can do about the culture of hate,https://www.ted.com/talks/sally_kohn_what_we_can_do_about_the_culture_of_hate?language=en
405,Cómo darle credibilidad a tu voz,https://www.ted.com/talks/emma_rodero_como_darle_credibilidad_a_tu_voz?language=en
406,The Great Migration and the power of a single decision,https://www.ted.com/talks/isabel_wilkerson_the_great_migration_and_the_power_of_a_single_decision?language=en
407,3 myths about the future of work (and why they're not true),https://www.ted.com/talks/daniel_susskind_3_myths_about_the_future_of_work_and_why_they_re_not_true?language=en
408,Why we should end animal agriculture,https://www.ted.com/talks/jacy_reese_anthis_why_we_should_end_animal_agriculture?language=en
409,What a world without prisons could look like,https://www.ted.com/talks/deanna_van_buren_what_a_world_without_prisons_could_look_like?language=en
410,"The radical beauty of Africa, in portraits",https://www.ted.com/talks/ike_ude_the_radical_beauty_of_africa_in_portraits?language=en
411,The best way to help is often just to listen,https://www.ted.com/talks/sophie_andrews_the_best_way_to_help_is_often_just_to_listen?language=en
412,"To solve the world's biggest problems, invest in women and girls",https://www.ted.com/talks/musimbi_kanyoro_to_solve_the_world_s_biggest_problems_invest_in_women_and_girls?language=en
413,How shocking events can spark positive change,https://www.ted.com/talks/naomi_klein_how_shocking_events_can_spark_positive_change?language=en
414,How fashion helps us express who we are — and what we stand for,https://www.ted.com/talks/kaustav_dey_how_fashion_helps_us_express_who_we_are_and_what_we_stand_for?language=en
415,Do you really know why you do what you do?,https://www.ted.com/talks/petter_johansson_do_you_really_know_why_you_do_what_you_do?language=en
416,What I learned when I conquered the world's toughest triathlon,https://www.ted.com/talks/minda_dentler_what_i_learned_when_i_conquered_the_world_s_toughest_triathlon?language=en
417,How to connect with depressed friends,https://www.ted.com/talks/bill_bernat_how_to_connect_with_depressed_friends?language=en
418,How we became sisters,https://www.ted.com/talks/felice_belle_and_jennifer_murphy_how_we_became_sisters?language=en
419,To learn is to be free,https://www.ted.com/talks/shameem_akhtar_to_learn_is_to_be_free?language=en
420,The brain-changing benefits of exercise,https://www.ted.com/talks/wendy_suzuki_the_brain_changing_benefits_of_exercise?language=en
421,How to resolve racially stressful situations,https://www.ted.com/talks/howard_c_stevenson_how_to_resolve_racially_stressful_situations?language=en
422,The secret to great opportunities? The person you haven't met yet,https://www.ted.com/talks/tanya_menon_the_secret_to_great_opportunities_the_person_you_haven_t_met_yet?language=en
423,Why I train grandmothers to treat depression,https://www.ted.com/talks/dixon_chibanda_why_i_train_grandmothers_to_treat_depression?language=en
424,The surprising ingredient that makes businesses work better,https://www.ted.com/talks/marco_alvera_the_surprising_ingredient_that_makes_businesses_work_better?language=en
425,This company pays kids to do their math homework,https://www.ted.com/talks/mohamad_jebara_this_company_pays_kids_to_do_their_math_homework?language=en
426,How architecture can create dignity for all,https://www.ted.com/talks/john_cary_how_architecture_can_create_dignity_for_all?language=en
427,This deep-sea mystery is changing our understanding of life,https://www.ted.com/talks/karen_lloyd_this_deep_sea_mystery_is_changing_our_understanding_of_life?language=en
428,How to fix a broken heart,https://www.ted.com/talks/guy_winch_how_to_fix_a_broken_heart?language=en
429,My failed mission to find God — and what I found instead,https://www.ted.com/talks/anjali_kumar_my_failed_mission_to_find_god_and_what_i_found_instead?language=en
430,The gift and power of emotional courage,https://www.ted.com/talks/susan_david_the_gift_and_power_of_emotional_courage?language=en
431,Why I study the most dangerous animal on earth — mosquitoes,https://www.ted.com/talks/fredros_okumu_why_i_study_the_most_dangerous_animal_on_earth_mosquitoes?language=en
432,The thrilling potential for off-grid solar energy,https://www.ted.com/talks/amar_inamdar_the_thrilling_potential_for_off_grid_solar_energy?language=en
433,What's it like to be a robot?,https://www.ted.com/talks/leila_takayama_what_s_it_like_to_be_a_robot?language=en
434,The business benefits of doing good,https://www.ted.com/talks/wendy_woods_the_business_benefits_of_doing_good?language=en
435,An economic case for protecting the planet,https://www.ted.com/talks/naoko_ishii_an_economic_case_for_protecting_the_planet?language=en
436,What comes after tragedy? Forgiveness,https://www.ted.com/talks/azim_khamisa_and_ples_felix_what_comes_after_tragedy_forgiveness?language=en
437,Talk about your death while you're still healthy,https://www.ted.com/talks/michelle_knox_talk_about_your_death_while_you_re_still_healthy?language=en
438,"The search for ""aha!"" moments",https://www.ted.com/talks/matt_goldman_the_search_for_aha_moments?language=en
439,A one-man musical phenomenon,https://www.ted.com/talks/jacob_collier_a_one_man_musical_phenomenon?language=en
440,How record collectors find lost music and preserve our cultural heritage,https://www.ted.com/talks/alexis_charpentier_how_record_collectors_find_lost_music_and_preserve_our_cultural_heritage?language=en
441,How adaptive clothing empowers people with disabilities,https://www.ted.com/talks/mindy_scheier_how_adaptive_clothing_empowers_people_with_disabilities?language=en
442,Our treatment of HIV has advanced. Why hasn't the stigma changed?,https://www.ted.com/talks/arik_hartmann_our_treatment_of_hiv_has_advanced_why_hasn_t_the_stigma_changed?language=en
443,Why we need to move manufacturing off-planet,https://www.ted.com/talks/james_orsulak_why_we_need_to_move_manufacturing_off_planet?language=en
444,"""Good"" and ""bad"" are incomplete stories we tell ourselves",https://www.ted.com/talks/heather_lanier_good_and_bad_are_incomplete_stories_we_tell_ourselves?language=en
445,The next generation of African architects and designers,https://www.ted.com/talks/christian_benimana_the_next_generation_of_african_architects_and_designers?language=en
446,The power of citizen video to create undeniable truths,https://www.ted.com/talks/yvette_alberdingk_thijm_the_power_of_citizen_video_to_create_undeniable_truths?language=en
447,Increase your self-awareness with one simple fix,https://www.ted.com/talks/tasha_eurich_increase_your_self_awareness_with_one_simple_fix?language=en
448,The history of human emotions,https://www.ted.com/talks/tiffany_watt_smith_the_history_of_human_emotions?language=en
449,Huellas de la discriminación,https://www.ted.com/talks/alex_apella_huellas_de_la_discriminacion?language=en
450,Want to get great at something? Get a coach,https://www.ted.com/talks/atul_gawande_want_to_get_great_at_something_get_a_coach?language=en
451,How China is changing the future of shopping,https://www.ted.com/talks/angela_wang_how_china_is_changing_the_future_of_shopping?language=en
452,Success stories from Kenya's first makerspace,https://www.ted.com/talks/kamau_gachigi_success_stories_from_kenya_s_first_makerspace?language=en
453,Adventures of an interplanetary architect,https://www.ted.com/talks/xavier_de_kestelier_adventures_of_an_interplanetary_architect?language=en
454,How urban agriculture is transforming Detroit,https://www.ted.com/talks/devita_davison_how_urban_agriculture_is_transforming_detroit?language=en
455,How fake handbags fund terrorism and organized crime,https://www.ted.com/talks/alastair_gray_how_fake_handbags_fund_terrorism_and_organized_crime?language=en
456,The secret language of letter design,https://www.ted.com/talks/martina_flor_the_secret_language_of_letter_design?language=en
457,A Republican mayor's plan to replace partisanship with policy,https://www.ted.com/talks/g_t_bynum_a_republican_mayor_s_plan_to_replace_partisanship_with_policy?language=en
458,Fashion has a pollution problem — can biology fix it?,https://www.ted.com/talks/natsai_audrey_chieza_fashion_has_a_pollution_problem_can_biology_fix_it?language=en
459,How we're using drones to deliver blood and save lives,https://www.ted.com/talks/keller_rinaudo_how_we_re_using_drones_to_deliver_blood_and_save_lives?language=en
460,Activism needs introverts,https://www.ted.com/talks/sarah_corbett_activism_needs_introverts?language=en
461,How to transform apocalypse fatigue into action on global warming,https://www.ted.com/talks/per_espen_stoknes_how_to_transform_apocalypse_fatigue_into_action_on_global_warming?language=en
462,The therapeutic value of photography,https://www.ted.com/talks/ryan_pfluger_the_therapeutic_value_of_photography?language=en
463,I don't want children — stop telling me I'll change my mind,https://www.ted.com/talks/christen_reighter_i_don_t_want_children_stop_telling_me_i_ll_change_my_mind?language=en
464,The Housing First approach to homelessness,https://www.ted.com/talks/lloyd_pendleton_the_housing_first_approach_to_homelessness?language=en
465,What I learned serving time for a crime I didn't commit,https://www.ted.com/talks/teresa_njoroge_what_i_learned_serving_time_for_a_crime_i_didn_t_commit?language=en
466,How judges can show respect,https://www.ted.com/talks/victoria_pratt_how_judges_can_show_respect?language=en
467,The biggest risks facing cities — and some solutions,https://www.ted.com/talks/robert_muggah_the_biggest_risks_facing_cities_and_some_solutions?language=en
468,This is what it's really like to live with ADHD,https://www.ted.com/talks/jessica_mccabe_this_is_what_it_s_really_like_to_live_with_adhd_jan_2017?language=en
469,Why wildfires have gotten worse — and what we can do about it,https://www.ted.com/talks/paul_hessburg_why_wildfires_have_gotten_worse_and_what_we_can_do_about_it?language=en
470,Why women stay silent after sexual assault,https://www.ted.com/talks/ines_hercovich_why_women_stay_silent_after_sexual_assault?language=en
471,For the love of birds,https://www.ted.com/talks/washington_wachira_for_the_love_of_birds?language=en
472,How we can end sexual harassment at work,https://www.ted.com/talks/gretchen_carlson_how_we_can_end_sexual_harassment_at_work?language=en
473,The global learning crisis — and what to do about it,https://www.ted.com/talks/amel_karboul_the_global_learning_crisis_and_what_to_do_about_it?language=en
474,The surprisingly charming science of your gut,https://www.ted.com/talks/giulia_enders_the_surprisingly_charming_science_of_your_gut?language=en
475,How we'll earn money in a future without jobs,https://www.ted.com/talks/martin_ford_how_we_ll_earn_money_in_a_future_without_jobs?language=en
476,What it's like to be a woman in Hollywood,https://www.ted.com/talks/naomi_mcdougall_jones_what_it_s_like_to_be_a_woman_in_hollywood?language=en
477,A pro wrestler's guide to confidence,https://www.ted.com/talks/mike_kinney_a_pro_wrestler_s_guide_to_confidence?language=en
478,How Africa can use its traditional knowledge to make progress,https://www.ted.com/talks/chika_ezeanya_esiobu_how_africa_can_use_its_traditional_knowledge_to_make_progress?language=en
479,How to seek truth in the era of fake news,https://www.ted.com/talks/christiane_amanpour_how_to_seek_truth_in_the_era_of_fake_news?language=en
480,A global food crisis may be less than a decade away,https://www.ted.com/talks/sara_menker_a_global_food_crisis_may_be_less_than_a_decade_away?language=en
481,How LIGO discovered gravitational waves — and what might be next,https://www.ted.com/talks/gabriela_gonzalez_how_ligo_discovered_gravitational_waves_and_what_might_be_next?language=en
482,Lessons from the longest study on human development,https://www.ted.com/talks/helen_pearson_lessons_from_the_longest_study_on_human_development?language=en
483,The warmth and wisdom of mud buildings,https://www.ted.com/talks/anna_heringer_the_warmth_and_wisdom_of_mud_buildings?language=en
484,Why Africa must become a center of knowledge again,https://www.ted.com/talks/oluf_mi_taiwo_why_africa_must_become_a_center_of_knowledge_again?language=en
485,How digital DNA could help you make better health choices,https://www.ted.com/talks/jun_wang_how_digital_dna_could_help_you_make_better_health_choices?language=en
486,Living sculptures that stand for history's truths,https://www.ted.com/talks/sethembile_msezane_living_sculptures_that_stand_for_history_s_truths?language=en
487,The fascinating physics of everyday life,https://www.ted.com/talks/helen_czerski_the_fascinating_physics_of_everyday_life?language=en
488,The real reason manufacturing jobs are disappearing,https://www.ted.com/talks/augie_picado_the_real_reason_manufacturing_jobs_are_disappearing?language=en
489,A forgotten ancient grain that could help Africa prosper,https://www.ted.com/talks/pierre_thiam_a_forgotten_ancient_grain_that_could_help_africa_prosper?language=en
490,What really motivates people to be honest in business,https://www.ted.com/talks/alexander_wagner_what_really_motivates_people_to_be_honest_in_business?language=en
491,There's more to life than being happy,https://www.ted.com/talks/emily_esfahani_smith_there_s_more_to_life_than_being_happy?language=en
492,How our friendship survives our opposing politics,https://www.ted.com/talks/caitlin_quattromani_and_lauran_arledge_how_our_friendship_survives_our_opposing_politics?language=en
493,Who belongs in a city?,https://www.ted.com/talks/olutimehin_adegbeye_who_belongs_in_a_city?language=en
494,What it feels like to see Earth from space,https://www.ted.com/talks/benjamin_grant_what_it_feels_like_to_see_earth_from_space?language=en
495,How to build a company where the best ideas win,https://www.ted.com/talks/ray_dalio_how_to_build_a_company_where_the_best_ideas_win?language=en
496,A smog vacuum cleaner and other magical city designs,https://www.ted.com/talks/daan_roosegaarde_a_smog_vacuum_cleaner_and_other_magical_city_designs?language=en
497,How the US government spies on people who protest — including you,https://www.ted.com/talks/jennifer_granick_how_the_us_government_spies_on_people_who_protest_including_you?language=en
498,Can a robot pass a university entrance exam?,https://www.ted.com/talks/noriko_arai_can_a_robot_pass_a_university_entrance_exam?language=en
499,Why we need to end the era of orphanages,https://www.ted.com/talks/tara_winkler_why_we_need_to_end_the_era_of_orphanages?language=en
500,"When workers own companies, the economy is more resilient",https://www.ted.com/talks/niki_okuk_when_workers_own_companies_the_economy_is_more_resilient?language=en
501,What would happen if we upload our brains to computers?,https://www.ted.com/talks/robin_hanson_what_would_happen_if_we_upload_our_brains_to_computers?language=en
502,What moral decisions should driverless cars make?,https://www.ted.com/talks/iyad_rahwan_what_moral_decisions_should_driverless_cars_make?language=en
503,The era of blind faith in big data must end,https://www.ted.com/talks/cathy_o_neil_the_era_of_blind_faith_in_big_data_must_end?language=en
504,The secret to living longer may be your social life,https://www.ted.com/talks/susan_pinker_the_secret_to_living_longer_may_be_your_social_life?language=en
505,A practical way to help the homeless find work and safety,https://www.ted.com/talks/richard_j_berry_a_practical_way_to_help_the_homeless_find_work_and_safety?language=en
506,7 principles for building better cities,https://www.ted.com/talks/peter_calthorpe_7_principles_for_building_better_cities?language=en
507,How boredom can lead to your most brilliant ideas,https://www.ted.com/talks/manoush_zomorodi_how_boredom_can_lead_to_your_most_brilliant_ideas?language=en
508,You owe it to yourself to experience a total solar eclipse,https://www.ted.com/talks/david_baron_you_owe_it_to_yourself_to_experience_a_total_solar_eclipse?language=en
509,How your brain decides what is beautiful,https://www.ted.com/talks/anjan_chatterjee_how_your_brain_decides_what_is_beautiful?language=en
510,Can art amend history?,https://www.ted.com/talks/titus_kaphar_can_art_amend_history?language=en
511,"Meet Spot, the robot dog that can run, hop and open doors",https://www.ted.com/talks/marc_raibert_meet_spot_the_robot_dog_that_can_run_hop_and_open_doors?language=en
512,How a handful of tech companies control billions of minds every day,https://www.ted.com/talks/tristan_harris_how_a_handful_of_tech_companies_control_billions_of_minds_every_day?language=en
513,A simple new blood test that can catch cancer early,https://www.ted.com/talks/jimmy_lin_a_simple_new_blood_test_that_can_catch_cancer_early?language=en
514,Hamilton vs. Madison and the birth of American partisanship,https://www.ted.com/talks/noah_feldman_hamilton_vs_madison_and_the_birth_of_american_partisanship?language=en
515,The human insights missing from big data,https://www.ted.com/talks/tricia_wang_the_human_insights_missing_from_big_data?language=en
516,Your brain hallucinates your conscious reality,https://www.ted.com/talks/anil_seth_your_brain_hallucinates_your_conscious_reality?language=en
517,Can clouds buy us more time to solve climate change?,https://www.ted.com/talks/kate_marvel_can_clouds_buy_us_more_time_to_solve_climate_change?language=en
518,Why journalists have an obligation to challenge power,https://www.ted.com/talks/jorge_ramos_why_journalists_have_an_obligation_to_challenge_power?language=en
519,"How we can face the future without fear, together",https://www.ted.com/talks/rabbi_lord_jonathan_sacks_how_we_can_face_the_future_without_fear_together?language=en
