,title,link
434,"Know your worth, and then ask for it",https://www.ted.com/talks/casey_brown_know_your_worth_and_then_ask_for_it?language=en
435,A young poet tells the story of Darfur,https://www.ted.com/talks/emtithal_mahmoud_a_young_poet_tells_the_story_of_darfur?language=en
436,Addiction is a disease. We should treat it like one,https://www.ted.com/talks/michael_botticelli_addiction_is_a_disease_we_should_treat_it_like_one?language=en
437,What we don't know about mother's milk,https://www.ted.com/talks/katie_hinde_what_we_don_t_know_about_mother_s_milk?language=en
438,A plan to recycle the unrecyclable,https://www.ted.com/talks/ashton_cofer_a_plan_to_recycle_the_unrecyclable?language=en
439,3 ways to spot a bad statistic,https://www.ted.com/talks/mona_chalabi_3_ways_to_spot_a_bad_statistic?language=en
440,"Asking for help is a strength, not a weakness",https://www.ted.com/talks/michele_l_sullivan_asking_for_help_is_a_strength_not_a_weakness?language=en
441,Inside America's dead shopping malls,https://www.ted.com/talks/dan_bell_inside_america_s_dead_shopping_malls?language=en
442,Adventures of an asteroid hunter,https://www.ted.com/talks/carrie_nugent_adventures_of_an_asteroid_hunter?language=en
443,A burial practice that nourishes the planet,https://www.ted.com/talks/caitlin_doughty_a_burial_practice_that_nourishes_the_planet?language=en
444,Beautiful new words to describe obscure emotions,https://www.ted.com/talks/john_koenig_beautiful_new_words_to_describe_obscure_emotions?language=en
445,How I'm fighting bias in algorithms,https://www.ted.com/talks/joy_buolamwini_how_i_m_fighting_bias_in_algorithms?language=en
446,"What I learned from 2,000 obituaries",https://www.ted.com/talks/lux_narayan_what_i_learned_from_2_000_obituaries?language=en
447,This app makes it fun to pick up litter,https://www.ted.com/talks/jeff_kirschner_this_app_makes_it_fun_to_pick_up_litter?language=en
448,"Smelfies, and other experiments in synthetic biology",https://www.ted.com/talks/ani_liu_smelfies_and_other_experiments_in_synthetic_biology?language=en
449,A few ways to fix a government,https://www.ted.com/talks/charity_wayua_a_few_ways_to_fix_a_government?language=en
450,Don't fear superintelligent AI,https://www.ted.com/talks/grady_booch_don_t_fear_superintelligent_ai?language=en
451,3 ways to fix a broken news industry,https://www.ted.com/talks/lara_setrakian_3_ways_to_fix_a_broken_news_industry?language=en
452,How to get better at the things you care about,https://www.ted.com/talks/eduardo_briceno_how_to_get_better_at_the_things_you_care_about?language=en
453,A young scientist's quest for clean water,https://www.ted.com/talks/deepika_kurup_a_young_scientist_s_quest_for_clean_water?language=en
454,Buildings that blend nature and city,https://www.ted.com/talks/jeanne_gang_buildings_that_blend_nature_and_city?language=en
455,Art made of the air we breathe,https://www.ted.com/talks/emily_parsons_lord_art_made_of_the_air_we_breathe?language=en
456,The next step in nanotechnology,https://www.ted.com/talks/george_tulevski_the_next_step_in_nanotechnology?language=en
457,Why Earth may someday look like Mars,https://www.ted.com/talks/anjali_tripathi_why_earth_may_someday_look_like_mars?language=en
458,How to gain control of your free time,https://www.ted.com/talks/laura_vanderkam_how_to_gain_control_of_your_free_time?language=en
459,How students of color confront impostor syndrome,https://www.ted.com/talks/dena_simmons_how_students_of_color_confront_impostor_syndrome?language=en
460,Let's clean up the space junk orbiting Earth,https://www.ted.com/talks/natalie_panek_let_s_clean_up_the_space_junk_orbiting_earth?language=en
461,How an old loop of railroads is changing the face of a city,https://www.ted.com/talks/ryan_gravel_how_an_old_loop_of_railroads_is_changing_the_face_of_a_city?language=en
462,Help for kids the education system ignores,https://www.ted.com/talks/victor_rios_help_for_kids_the_education_system_ignores?language=en
463,The playful wonderland behind great inventions,https://www.ted.com/talks/steven_johnson_the_playful_wonderland_behind_great_inventions?language=en
464,"We train soldiers for war. Let's train them to come home, too",https://www.ted.com/talks/hector_garcia_we_train_soldiers_for_war_let_s_train_them_to_come_home_too?language=en
465,Easy DIY projects for kid engineers,https://www.ted.com/talks/fawn_qiu_easy_diy_projects_for_kid_engineers?language=en
466,"""Space Oddity""",https://www.ted.com/talks/amanda_palmer_jherek_bischoff_usman_riaz_space_oddity?language=en
467,4 ways to build a human company in the age of machines,https://www.ted.com/talks/tim_leberecht_4_ways_to_build_a_human_company_in_the_age_of_machines?language=en
468,Your company's data could help end world hunger,https://www.ted.com/talks/mallory_freeman_your_company_s_data_could_help_end_world_hunger?language=en
469,Your smartphone is a civil rights issue,https://www.ted.com/talks/christopher_soghoian_your_smartphone_is_a_civil_rights_issue?language=en
470,"""St. James Infirmary Blues""",https://www.ted.com/talks/silk_road_ensemble_rhiannon_giddens_st_james_infirmary_blues?language=en
471,"When goods cross borders, armies stay home",https://www.ted.com/talks/romaine_seguin_when_goods_cross_borders_armies_stay_home?language=en
472,What a driverless world could look like,https://www.ted.com/talks/wanis_kabbaj_what_a_driverless_world_could_look_like?language=en
473,The unexpected challenges of a country's first election,https://www.ted.com/talks/philippa_neave_the_unexpected_challenges_of_a_country_s_first_election?language=en
474,A temporary tattoo that brings hospital care to the home,https://www.ted.com/talks/todd_coleman_a_temporary_tattoo_that_brings_hospital_care_to_the_home?language=en
475,Art can heal PTSD's invisible wounds,https://www.ted.com/talks/melissa_walker_art_can_heal_ptsd_s_invisible_wounds?language=en
476,The beauty of what we'll never know,https://www.ted.com/talks/pico_iyer_the_beauty_of_what_we_ll_never_know?language=en
477,4 reasons to learn a new language,https://www.ted.com/talks/john_mcwhorter_4_reasons_to_learn_a_new_language?language=en
478,What reality are you creating for yourself?,https://www.ted.com/talks/isaac_lidsky_what_reality_are_you_creating_for_yourself?language=en
479,What you need to know about CRISPR,https://www.ted.com/talks/ellen_jorgensen_what_you_need_to_know_about_crispr?language=en
480,We can fight terror without sacrificing our rights,https://www.ted.com/talks/rebecca_mackinnon_we_can_fight_terror_without_sacrificing_our_rights?language=en
481,Why open a school? To close a prison,https://www.ted.com/talks/nadia_lopez_why_open_a_school_to_close_a_prison?language=en
482,Why you should know how much your coworkers get paid,https://www.ted.com/talks/david_burkus_why_you_should_know_how_much_your_coworkers_get_paid?language=en
483,A new way to heal hearts without surgery,https://www.ted.com/talks/franz_freudenthal_a_new_way_to_heal_hearts_without_surgery?language=en
484,Let's teach for mastery — not test scores,https://www.ted.com/talks/sal_khan_let_s_teach_for_mastery_not_test_scores?language=en
485,The agony of trying to unsubscribe,https://www.ted.com/talks/james_veitch_the_agony_of_trying_to_unsubscribe?language=en
486,Why you should talk to strangers,https://www.ted.com/talks/kio_stark_why_you_should_talk_to_strangers?language=en
487,The spellbinding art of human anatomy,https://www.ted.com/talks/vanessa_ruiz_the_spellbinding_art_of_human_anatomy?language=en
488,The deadly legacy of cluster bombs,https://www.ted.com/talks/laura_boushnak_the_deadly_legacy_of_cluster_bombs?language=en
489,Hunting for Peru's lost civilizations — with satellites,https://www.ted.com/talks/sarah_parcak_hunting_for_peru_s_lost_civilizations_with_satellites?language=en
490,3 moons and a planet that could have alien life,https://www.ted.com/talks/james_green_3_moons_and_a_planet_that_could_have_alien_life?language=en
491,"A project of peace, painted across 50 buildings",https://www.ted.com/talks/el_seed_a_project_of_peace_painted_across_50_buildings?language=en
492,A forgotten Space Age technology could change how we grow food,https://www.ted.com/talks/lisa_dyson_a_forgotten_space_age_technology_could_change_how_we_grow_food?language=en
493,How to grow a forest in your backyard,https://www.ted.com/talks/shubhendu_sharma_how_to_grow_a_forest_in_your_backyard?language=en
494,"Why I keep speaking up, even when people mock my accent",https://www.ted.com/talks/safwat_saleem_why_i_keep_speaking_up_even_when_people_mock_my_accent?language=en
495,How Syria's architecture laid the foundation for brutal war,https://www.ted.com/talks/marwa_al_sabouni_how_syria_s_architecture_laid_the_foundation_for_brutal_war?language=en
496,"""Redemption Song""",https://www.ted.com/talks/john_legend_redemption_song?language=en
497,Why you think you're right — even if you're wrong,https://www.ted.com/talks/julia_galef_why_you_think_you_re_right_even_if_you_re_wrong?language=en
498,How a blind astronomer found a way to hear the stars,https://www.ted.com/talks/wanda_diaz_merced_how_a_blind_astronomer_found_a_way_to_hear_the_stars?language=en
499,What can we learn from shortcuts?,https://www.ted.com/talks/tom_hulme_what_can_we_learn_from_shortcuts?language=en
500,Why genetic research must be more diverse,https://www.ted.com/talks/keolu_fox_why_genetic_research_must_be_more_diverse?language=en
501,I survived a terrorist attack. Here's what I learned,https://www.ted.com/talks/gill_hicks_i_survived_a_terrorist_attack_here_s_what_i_learned?language=en
502,This scientist makes ears out of apples,https://www.ted.com/talks/andrew_pelling_this_scientist_makes_ears_out_of_apples?language=en
503,The secret to effective nonviolent resistance,https://www.ted.com/talks/jamila_raqib_the_secret_to_effective_nonviolent_resistance?language=en
504,A highly scientific taxonomy of haters,https://www.ted.com/talks/negin_farsad_a_highly_scientific_taxonomy_of_haters?language=en
505,How college loans exploit students for profit,https://www.ted.com/talks/sajay_samuel_how_college_loans_exploit_students_for_profit?language=en
506,"The Chinese zodiac, explained",https://www.ted.com/talks/shaolan_the_chinese_zodiac_explained?language=en
507,Drawings that show the beauty and fragility of Earth,https://www.ted.com/talks/zaria_forman_drawings_that_show_the_beauty_and_fragility_of_earth?language=en
508,Good news in the fight against pancreatic cancer,https://www.ted.com/talks/laura_indolfi_good_news_in_the_fight_against_pancreatic_cancer?language=en
509,This tiny particle could roam your body to find tumors,https://www.ted.com/talks/sangeeta_bhatia_this_tiny_particle_could_roam_your_body_to_find_tumors?language=en
510,This virtual lab will revolutionize science class,https://www.ted.com/talks/michael_bodekaer_this_virtual_lab_will_revolutionize_science_class?language=en
511,The dream we haven't dared to dream,https://www.ted.com/talks/dan_pallotta_the_dream_we_haven_t_dared_to_dream?language=en
512,"Pirates, nurses and other rebel designers",https://www.ted.com/talks/alice_rawsthorn_pirates_nurses_and_other_rebel_designers?language=en
513,How my son's short life made a lasting difference,https://www.ted.com/talks/sarah_gray_how_my_son_s_short_life_made_a_lasting_difference?language=en
514,Why I put myself in danger to tell the stories of Gaza,https://www.ted.com/talks/ameera_harouda_why_i_put_myself_in_danger_to_tell_the_stories_of_gaza?language=en
515,A smart loan for people with no credit history (yet),https://www.ted.com/talks/shivani_siroya_a_smart_loan_for_people_with_no_credit_history_yet?language=en
516,A taboo-free way to talk about periods,https://www.ted.com/talks/aditi_gupta_a_taboo_free_way_to_talk_about_periods?language=en
517,Wisdom from great writers on every year of life,https://www.ted.com/talks/joshua_prager_wisdom_from_great_writers_on_every_year_of_life?language=en
518,TED's secret to great public speaking,https://www.ted.com/talks/chris_anderson_ted_s_secret_to_great_public_speaking?language=en
519,The nit-picking glory of The New Yorker's Comma Queen,https://www.ted.com/talks/mary_norris_the_nit_picking_glory_of_the_new_yorker_s_comma_queen?language=en
520,A new superweapon in the fight against cancer,https://www.ted.com/talks/paula_hammond_a_new_superweapon_in_the_fight_against_cancer?language=en
521,The Panama Papers exposed a huge global problem. What's next?,https://www.ted.com/talks/robert_palmer_the_panama_papers_exposed_a_huge_global_problem_what_s_next?language=en
522,Two reasons companies fail — and how to avoid them,https://www.ted.com/talks/knut_haanaes_two_reasons_companies_fail_and_how_to_avoid_them?language=en
523,The beauty of human skin in every color,https://www.ted.com/talks/angelica_dass_the_beauty_of_human_skin_in_every_color?language=en
524,A glimpse of the future through an augmented reality headset,https://www.ted.com/talks/meron_gribetz_a_glimpse_of_the_future_through_an_augmented_reality_headset?language=en
525,Simple hacks for life with Parkinson's,https://www.ted.com/talks/mileha_soneji_simple_hacks_for_life_with_parkinson_s?language=en
526,The secrets I find on the mysterious ocean floor,https://www.ted.com/talks/laura_robinson_the_secrets_i_find_on_the_mysterious_ocean_floor?language=en
527,Dive into an ocean photographer's world,https://www.ted.com/talks/thomas_peschak_dive_into_an_ocean_photographer_s_world?language=en
528,Why we need gender-neutral bathrooms,https://www.ted.com/talks/ivan_coyote_why_we_need_gender_neutral_bathrooms?language=en
529,Meet the dazzling flying machines of the future,https://www.ted.com/talks/raffaello_d_andrea_meet_the_dazzling_flying_machines_of_the_future?language=en
530,What the discovery of gravitational waves means,https://www.ted.com/talks/allan_adams_what_the_discovery_of_gravitational_waves_means?language=en
531,10 ways to have a better conversation,https://www.ted.com/talks/celeste_headlee_10_ways_to_have_a_better_conversation?language=en
532,The brain may be able to repair itself — with help,https://www.ted.com/talks/jocelyne_bloch_the_brain_may_be_able_to_repair_itself_with_help?language=en
533,Shape-shifting tech will change work as we know it,https://www.ted.com/talks/sean_follmer_shape_shifting_tech_will_change_work_as_we_know_it?language=en
534,How we'll fight the next deadly virus,https://www.ted.com/talks/pardis_sabeti_how_we_ll_fight_the_next_deadly_virus?language=en
535,A simple way to break a bad habit,https://www.ted.com/talks/judson_brewer_a_simple_way_to_break_a_bad_habit?language=en
536,A delightful way to teach kids about computers,https://www.ted.com/talks/linda_liukas_a_delightful_way_to_teach_kids_about_computers?language=en
537,Our campaign to ban plastic bags in Bali,https://www.ted.com/talks/melati_and_isabel_wijsen_our_campaign_to_ban_plastic_bags_in_bali?language=en
538,How I turned a deadly plant into a thriving business,https://www.ted.com/talks/achenyo_idachaba_how_i_turned_a_deadly_plant_into_a_thriving_business?language=en
539,Can a computer write poetry?,https://www.ted.com/talks/oscar_schwartz_can_a_computer_write_poetry?language=en
540,The mysterious world of underwater caves,https://www.ted.com/talks/jill_heinerth_the_mysterious_world_of_underwater_caves?language=en
541,This is what happens when you reply to spam email,https://www.ted.com/talks/james_veitch_this_is_what_happens_when_you_reply_to_spam_email?language=en
542,"An underwater art museum, teeming with life",https://www.ted.com/talks/jason_decaires_taylor_an_underwater_art_museum_teeming_with_life?language=en
543,Governments don't understand cyber warfare. We need hackers,https://www.ted.com/talks/rodrigo_bijou_governments_don_t_understand_cyber_warfare_we_need_hackers?language=en
544,What happens when a city runs out of room for its dead,https://www.ted.com/talks/alison_killing_what_happens_when_a_city_runs_out_of_room_for_its_dead?language=en
545,A beatboxing lesson from a father-daughter duo,https://www.ted.com/talks/nicole_paris_and_ed_cage_a_beatboxing_lesson_from_a_father_daughter_duo?language=en
546,How germs travel on planes — and how we can stop them,https://www.ted.com/talks/raymond_wang_how_germs_travel_on_planes_and_how_we_can_stop_them?language=en
547,Forget shopping. Soon you'll download your new clothes,https://www.ted.com/talks/danit_peleg_forget_shopping_soon_you_ll_download_your_new_clothes?language=en
548,How new technology helps blind people explore the world,https://www.ted.com/talks/chieko_asakawa_how_new_technology_helps_blind_people_explore_the_world?language=en
549,Why the best hire might not have the perfect resume,https://www.ted.com/talks/regina_hartley_why_the_best_hire_might_not_have_the_perfect_resume?language=en
550,The future of news? Virtual reality,https://www.ted.com/talks/nonny_de_la_pena_the_future_of_news_virtual_reality?language=en
551,Why sneakers are a great investment,https://www.ted.com/talks/josh_luber_why_sneakers_are_a_great_investment?language=en
552,The moral bias behind your search results,https://www.ted.com/talks/andreas_ekstrom_the_moral_bias_behind_your_search_results?language=en
553,This is what LGBT life is like around the world,https://www.ted.com/talks/jenni_chang_and_lisa_dazols_this_is_what_lgbt_life_is_like_around_the_world?language=en
554,A musical escape into a world of light and color,https://www.ted.com/talks/kaki_king_a_musical_escape_into_a_world_of_light_and_color?language=en
555,Forget Wi-Fi. Meet the new Li-Fi Internet,https://www.ted.com/talks/harald_haas_forget_wi_fi_meet_the_new_li_fi_internet?language=en
556,The coolest animal you know nothing about ... and how we can save it,https://www.ted.com/talks/patricia_medici_the_coolest_animal_you_know_nothing_about_and_how_we_can_save_it?language=en
557,How data from a crisis text line is saving lives,https://www.ted.com/talks/nancy_lublin_how_data_from_a_crisis_text_line_is_saving_lives?language=en
558,How I teach kids to love science,https://www.ted.com/talks/cesar_harada_how_i_teach_kids_to_love_science?language=en
559,An Internet without screens might look like this,https://www.ted.com/talks/tea_uglow_an_internet_without_screens_might_look_like_this?language=en
560,Home is a song I've always remembered,https://www.ted.com/talks/teitur_home_is_a_song_i_ve_always_remembered?language=en
561,You can grow new brain cells. Here's how,https://www.ted.com/talks/sandrine_thuret_you_can_grow_new_brain_cells_here_s_how?language=en
562,Alzheimer's is not normal aging — and we can cure it,https://www.ted.com/talks/samuel_cohen_alzheimer_s_is_not_normal_aging_and_we_can_cure_it?language=en
563,4 powerful poems about Parkinson's and growing older,https://www.ted.com/talks/robin_morgan_4_powerful_poems_about_parkinson_s_and_growing_older?language=en
564,The way we think about work is broken,https://www.ted.com/talks/barry_schwartz_the_way_we_think_about_work_is_broken?language=en
565,These robots come to the rescue after a disaster,https://www.ted.com/talks/robin_murphy_these_robots_come_to_the_rescue_after_a_disaster?language=en
566,The troubling reason why vaccines are made too late ... if they're made at all,https://www.ted.com/talks/seth_berkley_the_troubling_reason_why_vaccines_are_made_too_late_if_they_re_made_at_all?language=en
567,A journey through the mind of an artist,https://www.ted.com/talks/dustin_yellin_a_journey_through_the_mind_of_an_artist?language=en
568,How to avoid surveillance ... with the phone in your pocket,https://www.ted.com/talks/christopher_soghoian_how_to_avoid_surveillance_with_the_phone_in_your_pocket?language=en
569,How I learned to communicate my inner life with Asperger's,https://www.ted.com/talks/alix_generous_how_i_learned_to_communicate_my_inner_life_with_asperger_s?language=en
570,A secret memorial for civilian casualties,https://www.ted.com/talks/matt_kenyon_a_secret_memorial_for_civilian_casualties?language=en
571,What we learn from insects' sex lives,https://www.ted.com/talks/marlene_zuk_what_we_learn_from_insects_sex_lives?language=en
572,What happened when I open-sourced my brain cancer,https://www.ted.com/talks/salvatore_iaconesi_what_happened_when_i_open_sourced_my_brain_cancer?language=en
573,This is what enduring love looks like,https://www.ted.com/talks/alec_soth_and_stacey_baker_this_is_what_enduring_love_looks_like?language=en
574,A better way to talk about abortion,https://www.ted.com/talks/aspen_baker_a_better_way_to_talk_about_abortion?language=en
575,Meet the women fighting on the front lines of an American war,https://www.ted.com/talks/gayle_tzemach_lemmon_meet_the_women_fighting_on_the_front_lines_of_an_american_war?language=en
576,Confessions of a bad feminist,https://www.ted.com/talks/roxane_gay_confessions_of_a_bad_feminist?language=en
577,An 11-year-old prodigy performs old-school jazz,https://www.ted.com/talks/joey_alexander_an_11_year_old_prodigy_performs_old_school_jazz?language=en
578,This app knows how you feel — from the look on your face,https://www.ted.com/talks/rana_el_kaliouby_this_app_knows_how_you_feel_from_the_look_on_your_face?language=en
579,How this FBI strategy is actually creating US-based terrorists,https://www.ted.com/talks/trevor_aaronson_how_this_fbi_strategy_is_actually_creating_us_based_terrorists?language=en
580,The single biggest reason why start-ups succeed,https://www.ted.com/talks/bill_gross_the_single_biggest_reason_why_start_ups_succeed?language=en
581,The joy of surfing in ice-cold water,https://www.ted.com/talks/chris_burkard_the_joy_of_surfing_in_ice_cold_water?language=en
582,A moving song from women in prison for life,https://www.ted.com/talks/the_lady_lifers_a_moving_song_from_women_in_prison_for_life?language=en
583,"Magical houses, made of bamboo",https://www.ted.com/talks/elora_hardy_magical_houses_made_of_bamboo?language=en
584,The first 21 days of a bee's life,https://www.ted.com/talks/anand_varma_the_first_21_days_of_a_bee_s_life?language=en
585,"A song for my hero, the woman who rowed into a hurricane",https://www.ted.com/talks/dawn_landes_a_song_for_my_hero_the_woman_who_rowed_into_a_hurricane?language=en
586,How in vitro fertilization (IVF) works,https://www.ted.com/talks/nassim_assefi_and_brian_a_levine_how_in_vitro_fertilization_ivf_works?language=en
587,"The dancer, the singer, the cellist ... and a moment of creative magic",https://www.ted.com/talks/bill_t_jones_the_dancer_the_singer_the_cellist_and_a_moment_of_creative_magic?language=en
588,How we unearthed the Spinosaurus,https://www.ted.com/talks/nizar_ibrahim_how_we_unearthed_the_spinosaurus?language=en
589,How virtual reality can create the ultimate empathy machine,https://www.ted.com/talks/chris_milk_how_virtual_reality_can_create_the_ultimate_empathy_machine?language=en
590,Why we need to rethink capitalism,https://www.ted.com/talks/paul_tudor_jones_ii_why_we_need_to_rethink_capitalism?language=en
591,The best kindergarten you’ve ever seen,https://www.ted.com/talks/takaharu_tezuka_the_best_kindergarten_you_ve_ever_seen?language=en
592,My desperate journey with a human smuggler,https://www.ted.com/talks/barat_ali_batoor_my_desperate_journey_with_a_human_smuggler?language=en
593,How equal do we want the world to be? You'd be surprised,https://www.ted.com/talks/dan_ariely_how_equal_do_we_want_the_world_to_be_you_d_be_surprised?language=en
594,Math is forever,https://www.ted.com/talks/eduardo_saenz_de_cabezon_math_is_forever?language=en
595,5 ways to kill your dreams,https://www.ted.com/talks/bel_pesce_5_ways_to_kill_your_dreams?language=en
596,The next outbreak? We're not ready,https://www.ted.com/talks/bill_gates_the_next_outbreak_we_re_not_ready?language=en
597,The day I stood up alone,https://www.ted.com/talks/boniface_mwangi_the_day_i_stood_up_alone?language=en
598,What if 3D printing was 100x faster?,https://www.ted.com/talks/joseph_desimone_what_if_3d_printing_was_100x_faster?language=en
599,What I learned as a kid in jail,https://www.ted.com/talks/ismael_nazario_what_i_learned_as_a_kid_in_jail?language=en
600,What can save the rainforest? Your used cell phone,https://www.ted.com/talks/topher_white_what_can_save_the_rainforest_your_used_cell_phone?language=en
601,"The problem with ""trickle-down techonomics""",https://www.ted.com/talks/jon_gosier_the_problem_with_trickle_down_techonomics?language=en
602,How we found the worst place to park in New York City — using big data,https://www.ted.com/talks/ben_wellington_how_we_found_the_worst_place_to_park_in_new_york_city_using_big_data?language=en
603,"How to go to space, without having to go to space",https://www.ted.com/talks/angelo_vermeulen_how_to_go_to_space_without_having_to_go_to_space?language=en
604,How butterflies self-medicate,https://www.ted.com/talks/jaap_de_roode_how_butterflies_self_medicate?language=en
605,Old books reborn as art,https://www.ted.com/talks/brian_dettmer_old_books_reborn_as_art?language=en
606,"Got a wicked problem? First, tell me how you make toast",https://www.ted.com/talks/tom_wujec_got_a_wicked_problem_first_tell_me_how_you_make_toast?language=en
607,The danger of hiding who you are,https://www.ted.com/talks/morgana_bailey_the_danger_of_hiding_who_you_are?language=en
608,Why I make robots the size of a grain of rice,https://www.ted.com/talks/sarah_bergbreiter_why_i_make_robots_the_size_of_a_grain_of_rice?language=en
609,"A forensic anthropologist who brings closure for the ""disappeared""",https://www.ted.com/talks/fredy_peccerelli_a_forensic_anthropologist_who_brings_closure_for_the_disappeared?language=en
610,Happy maps,https://www.ted.com/talks/daniele_quercia_happy_maps?language=en
611,"Go ahead, make up new words!",https://www.ted.com/talks/erin_mckean_go_ahead_make_up_new_words?language=en
612,The power of believing that you can improve,https://www.ted.com/talks/carol_dweck_the_power_of_believing_that_you_can_improve?language=en
613,Fighters and mourners of the Ukrainian revolution,https://www.ted.com/talks/anastasia_taylor_lind_fighters_and_mourners_of_the_ukrainian_revolution?language=en
614,"A dance in a hurricane of paper, wind and light",https://www.ted.com/talks/aakash_odedra_a_dance_in_a_hurricane_of_paper_wind_and_light?language=en
615,How autism freed me to be myself,https://www.ted.com/talks/rosie_king_how_autism_freed_me_to_be_myself?language=en
616,Tiny satellites show us the Earth as it changes in near-real-time,https://www.ted.com/talks/will_marshall_tiny_satellites_show_us_the_earth_as_it_changes_in_near_real_time?language=en
617,How to save the world (or at least yourself) from bad meetings,https://www.ted.com/talks/david_grady_how_to_save_the_world_or_at_least_yourself_from_bad_meetings?language=en
618,How painting can transform communities,https://www.ted.com/talks/haas_hahn_how_painting_can_transform_communities?language=en
619,Be an opportunity maker,https://www.ted.com/talks/kare_anderson_be_an_opportunity_maker?language=en
620,How to understand power,https://www.ted.com/talks/eric_liu_how_to_understand_power?language=en
621,A flying camera ... on a leash,https://www.ted.com/talks/sergei_lupashin_a_flying_camera_on_a_leash?language=en
622,What I learned from spending 31 days underwater,https://www.ted.com/talks/fabien_cousteau_what_i_learned_from_spending_31_days_underwater?language=en
623,Should you donate differently?,https://www.ted.com/talks/joy_sun_should_you_donate_differently?language=en
624,The future of early cancer detection?,https://www.ted.com/talks/jorge_soto_the_future_of_early_cancer_detection?language=en
625,The simple power of hand-washing,https://www.ted.com/talks/myriam_sidibe_the_simple_power_of_hand_washing?language=en
626,One more reason to get a good night's sleep,https://www.ted.com/talks/jeff_iliff_one_more_reason_to_get_a_good_night_s_sleep?language=en
627,Why I take the piano on the road ... and in the air,https://www.ted.com/talks/daria_van_den_bercken_why_i_take_the_piano_on_the_road_and_in_the_air?language=en
628,Sanitation is a basic human right,https://www.ted.com/talks/francis_de_los_reyes_sanitation_is_a_basic_human_right?language=en
629,What's next in 3D printing,https://www.ted.com/talks/avi_reichental_what_s_next_in_3d_printing?language=en
630,A park underneath the hustle and bustle of New York City,https://www.ted.com/talks/dan_barasch_a_park_underneath_the_hustle_and_bustle_of_new_york_city?language=en
631,I am the son of a terrorist. Here's how I chose peace.,https://www.ted.com/talks/zak_ebrahim_i_am_the_son_of_a_terrorist_here_s_how_i_chose_peace?language=en
632,How to live passionately—no matter your age,https://www.ted.com/talks/isabel_allende_how_to_live_passionately_no_matter_your_age?language=en
633,"Please, please, people. Let's put the 'awe' back in 'awesome'",https://www.ted.com/talks/jill_shargaa_please_please_people_let_s_put_the_awe_back_in_awesome?language=en
634,"Crop insurance, an idea worth seeding",https://www.ted.com/talks/rose_goslinga_crop_insurance_an_idea_worth_seeding?language=en
635,Can we prevent the end of the world?,https://www.ted.com/talks/martin_rees_can_we_prevent_the_end_of_the_world?language=en
636,A Magna Carta for the web,https://www.ted.com/talks/tim_berners_lee_a_magna_carta_for_the_web?language=en
637,How prisons can help inmates live meaningful lives,https://www.ted.com/talks/dan_pacholke_how_prisons_can_help_inmates_live_meaningful_lives?language=en
638,An ultra-low-cost college degree,https://www.ted.com/talks/shai_reshef_an_ultra_low_cost_college_degree?language=en
639,A tool to fix one of the most dangerous moments in surgery,https://www.ted.com/talks/nikolai_begg_a_tool_to_fix_one_of_the_most_dangerous_moments_in_surgery?language=en
640,Two nerdy obsessions meet — and it's magic,https://www.ted.com/talks/david_kwong_two_nerdy_obsessions_meet_and_it_s_magic?language=en
641,How to speak so that people want to listen,https://www.ted.com/talks/julian_treasure_how_to_speak_so_that_people_want_to_listen?language=en
642,The world's largest family reunion ... we're all invited!,https://www.ted.com/talks/a_j_jacobs_the_world_s_largest_family_reunion_we_re_all_invited?language=en
643,"I'm not your inspiration, thank you very much",https://www.ted.com/talks/stella_young_i_m_not_your_inspiration_thank_you_very_much?language=en
644,The psychology of your future self,https://www.ted.com/talks/dan_gilbert_the_psychology_of_your_future_self?language=en
645,Get ready for hybrid thinking,https://www.ted.com/talks/ray_kurzweil_get_ready_for_hybrid_thinking?language=en
646,"The hunt for ""unexpected genetic heroes""",https://www.ted.com/talks/stephen_friend_the_hunt_for_unexpected_genetic_heroes?language=en
647,How augmented reality will change sports ... and build empathy,https://www.ted.com/talks/chris_kluwe_how_augmented_reality_will_change_sports_and_build_empathy?language=en
648,"Save the oceans, feed the world!",https://www.ted.com/talks/jackie_savitz_save_the_oceans_feed_the_world?language=en
649,Why good leaders make you feel safe,https://www.ted.com/talks/simon_sinek_why_good_leaders_make_you_feel_safe?language=en
650,"Comics that ask ""what if?""",https://www.ted.com/talks/randall_munroe_comics_that_ask_what_if?language=en
651,The military case for sharing knowledge,https://www.ted.com/talks/stanley_mcchrystal_the_military_case_for_sharing_knowledge?language=en
652,"And for my next trick, a robot",https://www.ted.com/talks/marco_tempest_and_for_my_next_trick_a_robot?language=en
653,Get your next eye exam on a smartphone,https://www.ted.com/talks/andrew_bastawrous_get_your_next_eye_exam_on_a_smartphone?language=en
654,"Success, failure and the drive to keep creating",https://www.ted.com/talks/elizabeth_gilbert_success_failure_and_the_drive_to_keep_creating?language=en
655,The best computer interface? Maybe ... your hands,https://www.ted.com/talks/james_patten_the_best_computer_interface_maybe_your_hands?language=en
656,Embrace the near win,https://www.ted.com/talks/sarah_lewis_embrace_the_near_win?language=en
657,The flower-shaped starshade that might help us detect Earth-like planets,https://www.ted.com/talks/jeremy_kasdin_the_flower_shaped_starshade_that_might_help_us_detect_earth_like_planets?language=en
658,Hidden miracles of the natural world,https://www.ted.com/talks/louie_schwartzberg_hidden_miracles_of_the_natural_world?language=en
659,Teach teachers how to create magic,https://www.ted.com/talks/christopher_emdin_teach_teachers_how_to_create_magic?language=en
