,title,link
229,Why should you read Sylvia Plath?,https://www.ted.com/talks/iseult_gillespie_why_should_you_read_sylvia_plath?language=en
230,How does the Rorschach inkblot test work?,https://www.ted.com/talks/damion_searls_how_does_the_rorschach_inkblot_test_work?language=en
231,The historic women's suffrage march on Washington,https://www.ted.com/talks/michelle_mehrtens_the_historic_women_s_suffrage_march_on_washington?language=en
232,The chaotic brilliance of artist Jean-Michel Basquiat,https://www.ted.com/talks/jordana_moore_saggese_the_chaotic_brilliance_of_artist_jean_michel_basquiat?language=en
233,Can you solve the jail break riddle?,https://www.ted.com/talks/daniel_finkel_can_you_solve_the_jail_break_riddle?language=en
234,Why should you read sci-fi superstar Octavia E. Butler?,https://www.ted.com/talks/ayana_jamieson_and_moya_bailey_why_should_you_read_sci_fi_superstar_octavia_e_butler?language=en
235,An unsung hero of the civil rights movement,https://www.ted.com/talks/christina_greer_an_unsung_hero_of_the_civil_rights_movement?language=en
236,"Why should you read ""Don Quixote""?",https://www.ted.com/talks/ilan_stavans_why_should_you_read_don_quixote?language=en
237,The life cycle of a neutron star,https://www.ted.com/talks/david_lunney_the_life_cycle_of_a_neutron_star?language=en
238,Why should you read Flannery O'Connor?,https://www.ted.com/talks/iseult_gillespie_why_should_you_read_flannery_o_connor?language=en
239,Three ways the universe could end,https://www.ted.com/talks/venus_keus_three_ways_the_universe_could_end?language=en
240,The sexual deception of orchids,https://www.ted.com/talks/anne_gaskett_the_sexual_deception_of_orchids?language=en
241,Notes of a native son: the world according to James Baldwin,https://www.ted.com/talks/christina_greer_notes_of_a_native_son_the_world_according_to_james_baldwin?language=en
242,How one team turned a sprint project into a marathon success,https://www.ted.com/talks/dropbox_how_one_team_turned_a_sprint_project_into_a_marathon_success?language=en
243,What is consciousness?,https://www.ted.com/talks/michael_s_a_graziano_what_is_consciousness?language=en
244,Will there ever be a mile-high skyscraper?,https://www.ted.com/talks/stefan_al_will_there_ever_be_a_mile_high_skyscraper?language=en
245,"Why should you read Shakespeare's ""The Tempest""?",https://www.ted.com/talks/iseult_gillespie_why_should_you_read_shakespeare_s_the_tempest?language=en
246,How one journalist risked her life to hold murderers accountable,https://www.ted.com/talks/christina_greer_how_one_journalist_risked_her_life_to_hold_murderers_accountable?language=en
247,8 lessons on building a company people enjoy working for,https://www.ted.com/talks/patty_mccord_8_lessons_on_building_a_company_people_enjoy_working_for?language=en
248,How peer educators can transform sex education,https://www.ted.com/talks/thea_holcomb_how_peer_educators_can_transform_sex_education?language=en
249,How do ocean currents work?,https://www.ted.com/talks/jennifer_verduin_how_do_ocean_currents_work?language=en
250,Can you solve the vampire hunter riddle?,https://www.ted.com/talks/daniel_finkel_can_you_solve_the_vampire_hunter_riddle?language=en
251,This is the side hustle revolution,https://www.ted.com/talks/nicaila_matthews_okome_this_is_the_side_hustle_revolution?language=en
252,How CRISPR lets you edit DNA,https://www.ted.com/talks/andrea_m_henle_how_crispr_lets_you_edit_dna?language=en
253,"Why should you read ""Fahrenheit 451""?",https://www.ted.com/talks/iseult_gillespie_why_should_you_read_fahrenheit_451?language=en
254,How to make applying for jobs less painful,https://www.ted.com/talks/priyanka_jain_how_to_make_applying_for_jobs_less_painful?language=en
255,A day in the life of a Mongolian queen,https://www.ted.com/talks/anne_f_broadbridge_a_day_in_the_life_of_a_mongolian_queen?language=en
256,The myth of Pandora's box,https://www.ted.com/talks/iseult_gillespie_the_myth_of_pandora_s_box?language=en
257,The truth about electroconvulsive therapy (ECT),https://www.ted.com/talks/helen_m_farrell_the_truth_about_electroconvulsive_therapy_ect?language=en
258,Why working from home is good for business,https://www.ted.com/talks/matt_mullenweg_why_working_from_home_is_good_for_business?language=en
259,Can you solve the multiplying rabbits riddle?,https://www.ted.com/talks/alex_gendler_can_you_solve_the_multiplying_rabbits_riddle?language=en
260,Can you survive nuclear fallout?,https://www.ted.com/talks/brooke_buddemeier_and_jessica_s_wieder_can_you_survive_nuclear_fallout?language=en
261,How Thor got his hammer,https://www.ted.com/talks/scott_a_mellor_how_thor_got_his_hammer?language=en
262,3 psychological tricks to help you save money,https://www.ted.com/talks/wendy_de_la_rosa_3_psychological_tricks_to_help_you_save_money?language=en
263,The history of the world according to cats,https://www.ted.com/talks/eva_maria_geigl_the_history_of_the_world_according_to_cats?language=en
264,Can you solve the troll's paradox riddle?,https://www.ted.com/talks/daniel_finkel_can_you_solve_the_troll_s_paradox_riddle?language=en
265,Can animals be deceptive?,https://www.ted.com/talks/eldridge_adams_can_animals_be_deceptive?language=en
266,From slave to rebel gladiator: The life of Spartacus,https://www.ted.com/talks/fiona_radford_from_slave_to_rebel_gladiator_the_life_of_spartacus?language=en
267,This is what makes employees happy at work,https://www.ted.com/talks/michael_c_bush_this_is_what_makes_employees_happy_at_work?language=en
268,A brie(f) history of cheese,https://www.ted.com/talks/paul_s_kindstedt_a_brie_f_history_of_cheese?language=en
269,Inside the killer whale matriarchy,https://www.ted.com/talks/darren_croft_inside_the_killer_whale_matriarchy?language=en
270,The dangerous race for the South Pole,https://www.ted.com/talks/elizabeth_leane_the_dangerous_race_for_the_south_pole?language=en
271,7 common questions about workplace romance,https://www.ted.com/talks/amy_nicole_baker_7_common_questions_about_workplace_romance?language=en
272,Are we running out of clean water?,https://www.ted.com/talks/balsher_singh_sidhu_are_we_running_out_of_clean_water?language=en
273,Can you solve the time travel riddle?,https://www.ted.com/talks/daniel_finkel_can_you_solve_the_time_travel_riddle?language=en
274,"Why should you read ""A Midsummer Night's Dream?""",https://www.ted.com/talks/iseult_gillespie_why_should_you_read_a_midsummer_night_s_dream?language=en
275,Why you should bring your whole self to work,https://www.ted.com/talks/dan_clay_why_you_should_bring_your_whole_self_to_work?language=en
276,Why should you read Kurt Vonnegut?,https://www.ted.com/talks/mia_nacamulli_why_should_you_read_kurt_vonnegut?language=en
277,Can you solve the giant iron riddle?,https://www.ted.com/talks/alex_gendler_can_you_solve_the_giant_iron_riddle?language=en
278,Who decides what art means?,https://www.ted.com/talks/hayley_levitt_who_decides_what_art_means?language=en
279,How my mom inspired my approach to the cello,https://www.ted.com/talks/paul_rucker_how_my_mom_inspired_my_approach_to_the_cello?language=en
280,Why is meningitis so dangerous?,https://www.ted.com/talks/melvin_sanicas_why_is_meningitis_so_dangerous?language=en
281,What's the smallest thing in the universe?,https://www.ted.com/talks/jonathan_butterworth_what_s_the_smallest_thing_in_the_universe?language=en
282,The myth of Sisyphus,https://www.ted.com/talks/alex_gendler_the_myth_of_sisyphus?language=en
283,History vs. Henry VIII,https://www.ted.com/talks/mark_robinson_and_alex_gendler_history_vs_henry_viii?language=en
284,Can you solve the secret werewolf riddle?,https://www.ted.com/talks/dan_finkel_can_you_solve_the_secret_werewolf_riddle?language=en
285,How far would you have to go to escape gravity?,https://www.ted.com/talks/rene_laufer_how_far_would_you_have_to_go_to_escape_gravity?language=en
286,"Is fire a solid, a liquid, or a gas?",https://www.ted.com/talks/elizabeth_cox_is_fire_a_solid_a_liquid_or_a_gas?language=en
287,What causes heartburn?,https://www.ted.com/talks/rusha_modi_what_causes_heartburn?language=en
288,The fascinating history of cemeteries,https://www.ted.com/talks/keith_eggener_the_fascinating_history_of_cemeteries?language=en
289,How rollercoasters affect your body,https://www.ted.com/talks/brian_d_avery_how_rollercoasters_affect_your_body?language=en
290,Can you solve the stolen rubies riddle?,https://www.ted.com/talks/dennis_shasha_can_you_solve_the_stolen_rubies_riddle?language=en
291,Does time exist?,https://www.ted.com/talks/andrew_zimmerman_jones_does_time_exist?language=en
292,The princess who rewrote history,https://www.ted.com/talks/leonora_neville_the_princess_who_rewrote_history?language=en
293,Why can't some birds fly?,https://www.ted.com/talks/gillian_gibb_why_can_t_some_birds_fly?language=en
294,What if cracks in concrete could fix themselves?,https://www.ted.com/talks/congrui_jin_what_if_cracks_in_concrete_could_fix_themselves?language=en
295,"Why should you read ""Waiting for Godot""?",https://www.ted.com/talks/iseult_gillespie_why_should_you_read_waiting_for_godot?language=en
296,History through the eyes of a chicken,https://www.ted.com/talks/chris_a_kniesly_history_through_the_eyes_of_a_chicken?language=en
297,Can you solve the killer robo-ants riddle?,https://www.ted.com/talks/daniel_finkel_can_you_solve_the_killer_robo_ants_riddle?language=en
298,The fascinating science of phantom limbs,https://www.ted.com/talks/joshua_w_pate_the_fascinating_science_of_phantom_limbs?language=en
299,"Everything you need to know to read ""The Canterbury Tales""",https://www.ted.com/talks/iseult_gillespie_everything_you_need_to_know_to_read_the_canterbury_tales?language=en
300,How we can make energy more affordable for low-income families,https://www.ted.com/talks/deandrea_salvador_how_we_can_make_energy_more_affordable_for_low_income_families?language=en
301,What's a smartphone made of?,https://www.ted.com/talks/kim_preshoff_what_s_a_smartphone_made_of?language=en
302,"The ""End of History"" Illusion",https://www.ted.com/talks/bence_nanay_the_end_of_history_illusion?language=en
303,Intimate photos of a senior love triangle,https://www.ted.com/talks/isadora_kosofsky_intimate_photos_of_a_senior_love_triangle?language=en
304,Can you solve the alien probe riddle?,https://www.ted.com/talks/daniel_finkel_can_you_solve_the_alien_probe_riddle?language=en
305,The simple genius of a good graphic,https://www.ted.com/talks/tommy_mccall_the_simple_genius_of_a_good_graphic?language=en
306,Could the Earth be swallowed by a black hole?,https://www.ted.com/talks/fabio_pacucci_could_the_earth_be_swallowed_by_a_black_hole?language=en
307,How we could teach our bodies to heal faster,https://www.ted.com/talks/kaitlyn_sadtler_how_we_could_teach_our_bodies_to_heal_faster?language=en
308,Why should you read Edgar Allan Poe?,https://www.ted.com/talks/scott_peeples_why_should_you_read_edgar_allan_poe?language=en
309,What would happen if every human suddenly disappeared?,https://www.ted.com/talks/dan_kwartler_what_would_happen_if_every_human_suddenly_disappeared?language=en
310,How do cigarettes affect the body?,https://www.ted.com/talks/krishna_sudhir_how_do_cigarettes_affect_the_body?language=en
311,Is there any truth to the King Arthur legends?,https://www.ted.com/talks/alan_lupack_is_there_any_truth_to_the_king_arthur_legends?language=en
312,How to stay calm under pressure,https://www.ted.com/talks/noa_kageyama_and_pen_pen_chen_how_to_stay_calm_under_pressure?language=en
313,What causes headaches?,https://www.ted.com/talks/dan_kwartler_what_causes_headaches?language=en
314,How does the immune system work?,https://www.ted.com/talks/emma_bryce_how_does_the_immune_system_work?language=en
315,How does impeachment work?,https://www.ted.com/talks/alex_gendler_how_does_impeachment_work?language=en
316,Will the ocean ever run out of fish?,https://www.ted.com/talks/ayana_elizabeth_johnson_and_jennifer_jacquet_will_the_ocean_ever_run_out_of_fish?language=en
317,The left brain vs. right brain myth,https://www.ted.com/talks/elizabeth_waters_the_left_brain_vs_right_brain_myth?language=en
318,The power of creative constraints,https://www.ted.com/talks/brandon_rodriguez_the_power_of_creative_constraints?language=en
319,How do focus groups work?,https://www.ted.com/talks/hector_lanz_how_do_focus_groups_work?language=en
320,Is it bad to hold your pee?,https://www.ted.com/talks/heba_shaheed_is_it_bad_to_hold_your_pee?language=en
321,The power of the placebo effect,https://www.ted.com/talks/emma_bryce_the_power_of_the_placebo_effect?language=en
322,How miscommunication happens (and how to avoid it),https://www.ted.com/talks/katherine_hampsten_how_miscommunication_happens_and_how_to_avoid_it?language=en
323,The language of lying,https://www.ted.com/talks/noah_zandan_the_language_of_lying?language=en
324,How to choose your news,https://www.ted.com/talks/damon_brown_how_to_choose_your_news?language=en
325,Rethinking thinking,https://www.ted.com/talks/trevor_maber_rethinking_thinking?language=en
326,Can you solve the rebel supplies riddle?,https://www.ted.com/talks/alex_gendler_can_you_solve_the_rebel_supplies_riddle?language=en
327,What is the universe expanding into?,https://www.ted.com/talks/sajan_saini_what_is_the_universe_expanding_into?language=en
328,The surprising link between stress and memory,https://www.ted.com/talks/elizabeth_cox_the_surprising_link_between_stress_and_memory?language=en
329,"""Wild Women""",https://www.ted.com/talks/sunni_patterson_wild_women?language=en
330,"Why should you read ""One Hundred Years of Solitude""?",https://www.ted.com/talks/francisco_diez_buzo_why_should_you_read_one_hundred_years_of_solitude?language=en
331,A rare galaxy that's challenging our understanding of the universe,https://www.ted.com/talks/burcin_mutlu_pakdil_a_rare_galaxy_that_s_challenging_our_understanding_of_the_universe?language=en
332,What is imposter syndrome and how can you combat it?,https://www.ted.com/talks/elizabeth_cox_what_is_imposter_syndrome_and_how_can_you_combat_it?language=en
333,How art can shape America's conversation about freedom,https://www.ted.com/talks/dread_scott_how_art_can_shape_america_s_conversation_about_freedom?language=en
334,Can you solve the Leonardo da Vinci riddle?,https://www.ted.com/talks/tanya_khovanova_can_you_solve_the_leonardo_da_vinci_riddle?language=en
335,"Why is Aristophanes called ""The Father of Comedy""?",https://www.ted.com/talks/mark_robinson_why_is_aristophanes_called_the_father_of_comedy?language=en
336,Zen kōans: unsolvable enigmas designed to break your brain,https://www.ted.com/talks/puqun_li_zen_koans_unsolvable_enigmas_designed_to_break_your_brain?language=en
337,What really happened to the Library of Alexandria?,https://www.ted.com/talks/elizabeth_cox_what_really_happened_to_the_library_of_alexandria?language=en
338,How the Normans changed the history of Europe,https://www.ted.com/talks/mark_robinson_how_the_normans_changed_the_history_of_europe?language=en
339,Can you solve the rogue AI riddle?,https://www.ted.com/talks/dan_finkel_can_you_solve_the_rogue_ai_riddle?language=en
340,Why does your voice change as you get older?,https://www.ted.com/talks/shaylin_schundler_why_does_your_voice_change_as_you_get_older?language=en
341,How can you change someone's mind?,https://www.ted.com/talks/hugo_mercier_how_can_you_change_someone_s_mind?language=en
342,Did ancient Troy really exist?,https://www.ted.com/talks/einav_zamir_dembin_did_ancient_troy_really_exist?language=en
343,The breathtaking courage of Harriet Tubman,https://www.ted.com/talks/janell_hobson_the_breathtaking_courage_of_harriet_tubman?language=en
344,How to stop swiping and find your person on dating apps,https://www.ted.com/talks/christina_wallace_how_to_stop_swiping_and_find_your_person_on_dating_apps?language=en
345,How AI is making it easier to diagnose disease,https://www.ted.com/talks/pratik_shah_how_ai_is_making_it_easier_to_diagnose_disease?language=en
346,Why doctors are offering free tax prep in their waiting rooms,https://www.ted.com/talks/lucy_marcil_why_doctors_are_offering_free_tax_prep_in_their_waiting_rooms?language=en
347,"""Dead Romance""",https://www.ted.com/talks/boy_girl_banjo_dead_romance?language=en
348,A day in the life of an ancient Egyptian doctor,https://www.ted.com/talks/elizabeth_cox_a_day_in_the_life_of_an_ancient_egyptian_doctor?language=en
349,What the Russian Revolution would have looked like on social media,https://www.ted.com/talks/mikhail_zygar_what_the_russian_revolution_would_have_looked_like_on_social_media?language=en
350,History vs. Augustus,https://www.ted.com/talks/peta_greenfield_alex_gendler_history_vs_augustus?language=en
351,How exactly does binary code work?,https://www.ted.com/talks/jose_americano_n_l_f_de_freitas_how_exactly_does_binary_code_work?language=en
352,What is the coldest thing in the world?,https://www.ted.com/talks/lina_marieth_hoyos_what_is_the_coldest_thing_in_the_world?language=en
353,Why don't poisonous animals poison themselves?,https://www.ted.com/talks/rebecca_tarvin_why_don_t_poisonous_animals_poison_themselves?language=en
354,Are there universal expressions of emotion?,https://www.ted.com/talks/sophie_zadeh_are_there_universal_expressions_of_emotion?language=en
355,Can you solve the Mondrian squares riddle?,https://www.ted.com/talks/gordon_hamilton_can_you_solve_the_mondrian_squares_riddle?language=en
356,What causes hallucinations?,https://www.ted.com/talks/elizabeth_cox_what_causes_hallucinations?language=en
357,The psychology of post-traumatic stress disorder,https://www.ted.com/talks/joelle_rabow_maletis_the_psychology_of_post_traumatic_stress_disorder?language=en
358,How do your hormones work?,https://www.ted.com/talks/emma_bryce_how_do_your_hormones_work?language=en
359,How we can bring mental health support to refugees,https://www.ted.com/talks/essam_daod_how_we_can_bring_mental_health_support_to_refugees?language=en
360,The science of hearing,https://www.ted.com/talks/douglas_l_oliver_the_science_of_hearing?language=en
361,Did the Amazons really exist?,https://www.ted.com/talks/adrienne_mayor_did_the_amazons_really_exist?language=en
362,Four billion years of evolution in six minutes,https://www.ted.com/talks/prosanta_chakrabarty_four_billion_years_of_evolution_in_six_minutes?language=en
363,How I'm bringing queer pride to my rural village,https://www.ted.com/talks/katlego_kolanyane_kesupile_how_i_m_bringing_queer_pride_to_my_rural_village?language=en
364,What causes insomnia?,https://www.ted.com/talks/dan_kwartler_what_causes_insomnia?language=en
365,The Irish myth of the Giant's Causeway,https://www.ted.com/talks/iseult_gillespie_the_irish_myth_of_the_giant_s_causeway?language=en
366,Can you solve the giant cat army riddle?,https://www.ted.com/talks/dan_finkel_can_you_solve_the_giant_cat_army_riddle?language=en
367,How octopuses battle each other,https://www.ted.com/talks/greg_gage_how_octopuses_battle_each_other?language=en
368,The real reason why mosquitoes buzz,https://www.ted.com/talks/greg_gage_the_real_reason_why_mosquitoes_buzz?language=en
369,This computer is learning to read your mind,https://www.ted.com/talks/greg_gage_this_computer_is_learning_to_read_your_mind?language=en
370,How you can make a fruit fly eat veggies,https://www.ted.com/talks/greg_gage_how_you_can_make_a_fruit_fly_eat_veggies?language=en
371,How sound can hack your memory while you sleep,https://www.ted.com/talks/greg_gage_how_sound_can_hack_your_memory_while_you_sleep?language=en
372,How a dragonfly's brain is designed to kill,https://www.ted.com/talks/greg_gage_how_a_dragonfly_s_brain_is_designed_to_kill?language=en
373,Inside the fight against Russia's fake news empire,https://www.ted.com/talks/olga_yurkova_inside_the_fight_against_russia_s_fake_news_empire?language=en
374,This simple test can help kids hear better,https://www.ted.com/talks/susan_emmett_this_simple_test_can_help_kids_hear_better?language=en
375,"""You Found Me""",https://www.ted.com/talks/helen_gillet_you_found_me?language=en
376,How Pakistani women are taking the internet back,https://www.ted.com/talks/nighat_dad_how_pakistani_women_are_taking_the_internet_back?language=en
377,What's missing in the global debate over refugees,https://www.ted.com/talks/yasin_kakande_what_s_missing_in_the_global_debate_over_refugees?language=en
378,"""Illusions for a better society""",https://www.ted.com/talks/aaron_duffy_lake_buckley_and_jack_foster_illusions_for_a_better_society?language=en
379,"Undocumented lives, inside out",https://www.ted.com/talks/jr_undocumented_lives_inside_out?language=en
380,Food revolutionaries,https://www.ted.com/talks/jamie_oliver_food_revolutionaries?language=en
381,Armchair archaeologist,https://www.ted.com/talks/sarah_parcak_armchair_archaeologist?language=en
382,A simple way to tell insects apart,https://www.ted.com/talks/anika_hazra_a_simple_way_to_tell_insects_apart?language=en
383,How fungi recognize (and infect) plants,https://www.ted.com/talks/mennat_el_ghalid_how_fungi_recognize_and_infect_plants?language=en
384,A rite of passage for late life,https://www.ted.com/talks/bob_stein_a_rite_of_passage_for_late_life?language=en
385,How I use art to bridge misunderstanding,https://www.ted.com/talks/adong_judith_how_i_use_art_to_bridge_misunderstanding?language=en
386,How the hyperlink changed everything,https://www.ted.com/talks/margaret_gould_stewart_how_the_hyperlink_changed_everything?language=en
387,The hidden ways stairs shape your life,https://www.ted.com/talks/david_rockwell_the_hidden_ways_stairs_shape_your_life?language=en
388,How the button changed fashion,https://www.ted.com/talks/isaac_mizrahi_how_the_button_changed_fashion?language=en
389,"The 3,000-year history of the hoodie",https://www.ted.com/talks/paola_antonelli_the_3_000_year_history_of_the_hoodie?language=en
390,How the jump rope got its rhythm,https://www.ted.com/talks/kyra_gaunt_how_the_jump_rope_got_its_rhythm?language=en
391,How the progress bar keeps you sane,https://www.ted.com/talks/daniel_engber_how_the_progress_bar_keeps_you_sane?language=en
392,Why the pencil is perfect,https://www.ted.com/talks/caroline_weaver_why_the_pencil_is_perfect?language=en
393,The genius of the London Tube Map,https://www.ted.com/talks/michael_bierut_the_genius_of_the_london_tube_map?language=en
394,What soccer can teach us about freedom,https://www.ted.com/talks/marc_bamuthi_joseph_what_soccer_can_teach_us_about_freedom?language=en
395,Fashion that celebrates African strength and spirit,https://www.ted.com/talks/wale_oyejide_fashion_that_celebrates_african_strength_and_spirit?language=en
396,"""My Fine Reward""",https://www.ted.com/talks/tito_deler_my_fine_reward?language=en
397,Could fish social networks help us save coral reefs?,https://www.ted.com/talks/mike_gil_could_fish_social_networks_help_us_save_coral_reefs?language=en
398,The dangerous evolution of HIV,https://www.ted.com/talks/edsel_salvana_the_dangerous_evolution_of_hiv?language=en
399,Want to be more creative? Go for a walk,https://www.ted.com/talks/marily_oppezzo_want_to_be_more_creative_go_for_a_walk?language=en
400,Medical tech designed to meet Africa's needs,https://www.ted.com/talks/soyapi_mumba_medical_tech_designed_to_meet_africa_s_needs?language=en
401,How to manage your time more effectively (according to machines),https://www.ted.com/talks/brian_christian_how_to_manage_your_time_more_effectively_according_to_machines?language=en
402,Lessons from a solar storm chaser,https://www.ted.com/talks/miho_janvier_lessons_from_a_solar_storm_chaser?language=en
403,The future of good food in China,https://www.ted.com/talks/matilda_ho_the_future_of_good_food_in_china?language=en
404,Why do I make art? To build time capsules for my heritage,https://www.ted.com/talks/kayla_briet_why_do_i_make_art_to_build_time_capsules_for_my_heritage?language=en
405,Why incompetent people think they're amazing,https://www.ted.com/talks/david_dunning_why_incompetent_people_think_they_re_amazing?language=en
406,"A precise, three-word address for every place on earth",https://www.ted.com/talks/chris_sheldrick_a_precise_three_word_address_for_every_place_on_earth?language=en
407,We can hack our immune cells to fight cancer,https://www.ted.com/talks/elizabeth_wayne_we_can_hack_our_immune_cells_to_fight_cancer?language=en
408,The fascinating secret lives of giant clams,https://www.ted.com/talks/mei_lin_neo_the_fascinating_secret_lives_of_giant_clams?language=en
409,The most Martian place on Earth,https://www.ted.com/talks/armando_azua_bustos_the_most_martian_place_on_earth?language=en
410,"Fun, fierce and fantastical African art",https://www.ted.com/talks/wanuri_kahiu_fun_fierce_and_fantastical_african_art?language=en
411,Courage is contagious,https://www.ted.com/talks/damon_davis_courage_is_contagious?language=en
412,What happens when you have a concussion?,https://www.ted.com/talks/clifford_robbins_what_happens_when_you_have_a_concussion?language=en
413,"""Awoo""",https://www.ted.com/talks/sofi_tukker_awoo?language=en
414,The genius of Marie Curie,https://www.ted.com/talks/shohini_ghose_the_genius_of_marie_curie?language=en
415,Why don't perpetual motion machines ever work?,https://www.ted.com/talks/netta_schramm_why_don_t_perpetual_motion_machines_ever_work?language=en
416,"Who were the Vestal Virgins, and what was their job?",https://www.ted.com/talks/peta_greenfield_who_were_the_vestal_virgins_and_what_was_their_job?language=en
417,The world's most mysterious book,https://www.ted.com/talks/stephen_bax_the_world_s_most_mysterious_book?language=en
418,A brief history of goths,https://www.ted.com/talks/dan_adams_a_brief_history_of_goths?language=en
419,The history of Tea,https://www.ted.com/talks/shunan_teng_the_history_of_tea?language=en
420,How does your body process medicine?,https://www.ted.com/talks/celine_valery_how_does_your_body_process_medicine?language=en
421,Can you solve the pirate riddle?,https://www.ted.com/talks/alex_gendler_can_you_solve_the_pirate_riddle?language=en
422,Why are sloths so slow?,https://www.ted.com/talks/kenny_coogan_why_are_sloths_so_slow?language=en
423,The evolution of animal genitalia,https://www.ted.com/talks/menno_schilthuizen_the_evolution_of_animal_genitalia?language=en
424,Why do animals have such different lifespans?,https://www.ted.com/talks/joao_pedro_de_magalhaes_why_do_animals_have_such_different_lifespans?language=en
425,The three different ways mammals give birth,https://www.ted.com/talks/kate_slabosky_the_three_different_ways_mammals_give_birth?language=en
426,An intergalactic guide to using a defibrillator,https://www.ted.com/talks/todd_scott_an_intergalactic_guide_to_using_a_defibrillator?language=en
427,Why do we itch?,https://www.ted.com/talks/emma_bryce_why_do_we_itch?language=en
428,Can you solve the virus riddle?,https://www.ted.com/talks/lisa_winer_can_you_solve_the_virus_riddle?language=en
429,How the food you eat affects your gut,https://www.ted.com/talks/shilpa_ravella_how_the_food_you_eat_affects_your_gut?language=en
430,History's deadliest colors,https://www.ted.com/talks/j_v_maranto_history_s_deadliest_colors?language=en
431,"Meet the tardigrade, the toughest animal on Earth",https://www.ted.com/talks/thomas_boothby_meet_the_tardigrade_the_toughest_animal_on_earth?language=en
432,The history of chocolate,https://www.ted.com/talks/deanna_pucciarelli_the_history_of_chocolate?language=en
433,The myth of Icarus and Daedalus,https://www.ted.com/talks/amy_adkins_the_myth_of_icarus_and_daedalus?language=en
434,"""Rollercoaster""",https://www.ted.com/talks/sara_ramirez_rollercoaster?language=en
435,How to practice effectively...for just about anything,https://www.ted.com/talks/annie_bosler_and_don_greene_how_to_practice_effectively_for_just_about_anything?language=en
436,Can you solve the three gods riddle?,https://www.ted.com/talks/alex_gendler_can_you_solve_the_three_gods_riddle?language=en
437,An electrifying acoustic guitar performance,https://www.ted.com/talks/rodrigo_y_gabriela_an_electrifying_acoustic_guitar_performance?language=en
438,What happens during a heart attack?,https://www.ted.com/talks/krishna_sudhir_what_happens_during_a_heart_attack?language=en
439,What is bipolar disorder?,https://www.ted.com/talks/helen_m_farrell_what_is_bipolar_disorder?language=en
440,The myth behind the Chinese zodiac,https://www.ted.com/talks/megan_campisi_and_pen_pen_chen_the_myth_behind_the_chinese_zodiac?language=en
441,Mary's Room: A philosophical thought experiment,https://www.ted.com/talks/eleanor_nelsen_mary_s_room_a_philosophical_thought_experiment?language=en
442,Would you sacrifice one person to save five?,https://www.ted.com/talks/eleanor_nelsen_would_you_sacrifice_one_person_to_save_five?language=en
443,What will you tell your daughters about 2016?,https://www.ted.com/talks/chinaka_hodge_what_will_you_tell_your_daughters_about_2016?language=en
444,The neuroscience of imagination,https://www.ted.com/talks/andrey_vyshedskiy_the_neuroscience_of_imagination?language=en
445,Can you solve the airplane riddle?,https://www.ted.com/talks/judd_a_schorr_can_you_solve_the_airplane_riddle?language=en
446,Can machines read your emotions?,https://www.ted.com/talks/kostas_karpouzis_can_machines_read_your_emotions?language=en
447,What's the fastest way to alphabetize your bookshelf?,https://www.ted.com/talks/chand_john_what_s_the_fastest_way_to_alphabetize_your_bookshelf?language=en
448,Why do whales sing?,https://www.ted.com/talks/stephanie_sardelis_why_do_whales_sing?language=en
449,Can you solve the river crossing riddle?,https://www.ted.com/talks/lisa_winer_can_you_solve_the_river_crossing_riddle?language=en
450,Plato's best (and worst) ideas,https://www.ted.com/talks/wisecrack_plato_s_best_and_worst_ideas?language=en
451,"Why should you listen to Vivaldi's ""Four Seasons""?",https://www.ted.com/talks/betsy_schwarm_why_should_you_listen_to_vivaldi_s_four_seasons?language=en
452,What causes cavities?,https://www.ted.com/talks/mel_rosenberg_what_causes_cavities?language=en
453,Ideas worth dating,https://www.ted.com/talks/rainn_wilson_ideas_worth_dating?language=en
454,3 tips to boost your confidence,https://www.ted.com/talks/amy_adkins_3_tips_to_boost_your_confidence?language=en
455,Can you solve the prisoner boxes riddle?,https://www.ted.com/talks/yossi_elran_can_you_solve_the_prisoner_boxes_riddle?language=en
456,Could human civilization spread across the whole galaxy?,https://www.ted.com/talks/roey_tzezana_could_human_civilization_spread_across_the_whole_galaxy?language=en
457,A visual history of social dance in 25 moves,https://www.ted.com/talks/camille_a_brown_a_visual_history_of_social_dance_in_25_moves?language=en
458,How to use rhetoric to get what you want,https://www.ted.com/talks/camille_langston_how_to_use_rhetoric_to_get_what_you_want?language=en
459,How do contraceptives work?,https://www.ted.com/talks/nwhunter_how_do_contraceptives_work?language=en
460,One of the most difficult words to translate...,https://www.ted.com/talks/krystian_aparta_one_of_the_most_difficult_words_to_translate?language=en
461,The paradox of value,https://www.ted.com/talks/akshita_agarwal_the_paradox_of_value?language=en
462,The jobs we'll lose to machines — and the ones we won't,https://www.ted.com/talks/anthony_goldbloom_the_jobs_we_ll_lose_to_machines_and_the_ones_we_won_t?language=en
463,Why do we hiccup?,https://www.ted.com/talks/john_cameron_why_do_we_hiccup?language=en
464,Why the metric system matters,https://www.ted.com/talks/matt_anticole_why_the_metric_system_matters?language=en
465,Can you solve the passcode riddle?,https://www.ted.com/talks/ganesh_pai_can_you_solve_the_passcode_riddle?language=en
466,How to use a semicolon,https://www.ted.com/talks/emma_bryce_how_to_use_a_semicolon?language=en
467,What is obesity?,https://www.ted.com/talks/mia_nacamulli_what_is_obesity?language=en
